PIPC,NMPIW,rmse,rsq,y_mean,n_obs,model_name,expected_c,timing,error,conf
0.8928571428571429,3.809922157571396,1.02238079879354,0.31658662787843705,0.94419587169844,28,LM,0.9,0.236299991607666,norm,0.9
0.9642857142857143,3.8087184871939246,1.0118824919996379,0.11712055494870696,0.8996487194061955,28,LM,0.9,0.182821989059448,norm,0.9
0.8214285714285714,3.543284302028216,1.2152197475181215,0.14619592451113173,0.9739524336358413,28,LM,0.9,0.208054780960083,norm,0.9
0.8571428571428571,3.5852503519206556,1.192716907698356,0.02170392999833922,0.9308347828550749,28,LM,0.9,0.186122894287109,norm,0.9
0.8571428571428571,3.764477639852647,1.061535099884686,0.2956993367508751,0.9977548190930233,28,LM,0.9,0.179069995880127,norm,0.9
0.8571428571428571,3.7019246399290853,1.1071998770390612,0.2585464765797419,0.8779820560993965,28,LM,0.9,0.191068887710571,norm,0.9
1,3.9764598616708606,0.8645232547627194,0.3003059296405749,0.8434948993779093,28,LM,0.9,0.179950952529907,norm,0.9
0.9642857142857143,3.9563392993417352,0.893752973743326,0.22220205959757627,0.7342319260172584,28,LM,0.9,0.194117069244385,norm,0.9
1,3.8840267308186296,0.9544662559329421,0.24642750444431305,0.9074184428954049,28,LM,0.9,0.247108936309814,norm,0.9
1,3.9226970246460344,0.911694480648044,0.18244877079913524,0.868020557883483,28,LM,0.9,0.224811792373657,norm,0.9
0.9285714285714286,3.909150941798825,0.9670241725975827,0.4366190990028006,0.9322708469316996,28,LM,0.9,0.213342905044556,norm,0.9
0.8928571428571429,3.5335665703834596,1.2303528156399433,0.06882185864007676,0.7947858022002854,28,LM,0.9,0.184865951538086,norm,0.9
0.9285714285714286,3.7619930296211415,1.0614579764554237,0.24820248312127016,0.8415079870700506,28,LM,0.9,0.197709083557129,norm,0.9
0.8928571428571429,3.7721343022703864,1.0473593097260394,0.18599881494111048,0.9216692400551416,28,LM,0.9,0.178096055984497,norm,0.9
0.9285714285714286,3.7383730185740434,1.0752646865306885,0.12188543288182055,0.8232152670073618,28,LM,0.9,0.234185218811035,norm,0.9
0.9285714285714286,3.799230774993116,1.027338587443031,0.12815262398928387,0.8367468769920081,28,LM,0.9,0.252521991729736,norm,0.9
0.8928571428571429,3.8486925366800064,0.9917743676069203,0.2610993352583916,0.9030915069876059,28,LM,0.9,0.17126202583313,norm,0.9
1,3.9496097263078034,0.8999171700817373,0.11076862273140584,0.8571988561742929,28,LM,0.9,0.15819787979126,norm,0.9
0.9642857142857143,3.916545347782591,0.9214232280684522,0.2308197520656499,0.9436653474336156,28,LM,0.9,0.161572933197021,norm,0.9
0.9285714285714286,3.7574548707875093,1.068260720738206,0.22123784261817328,0.8052474901980411,28,LM,0.9,0.161700010299683,norm,0.9
1,3.994928312029022,0.8553244223035674,0.331539815851028,0.8882561820710365,28,LM,0.9,0.154813051223755,norm,0.9
1,3.898333713274637,0.9408160929707013,0.14654892182094675,0.9354177771483835,28,LM,0.9,0.156857013702393,norm,0.9
0.9642857142857143,3.9142576901787094,0.931618863285504,0.20356952317866425,0.9266238683315811,28,LM,0.9,0.154232978820801,norm,0.9
0.9642857142857143,3.8534941934542704,0.9765872115890579,0.22251060509405604,0.9031749001255571,28,LM,0.9,0.154483079910278,norm,0.9
0.8928571428571429,3.7706436660995877,1.0515581178186297,0.22968802337914151,0.9701969544909794,28,LM,0.9,0.155354976654053,norm,0.9
