PIPC,NMPIW,rmse,rsq,y_mean,n_obs,model_name,expected_c,timing,error,conf
0.8928571428571429,3.3490200874144347,1.004633967812954,0.2714536584696235,2.052135964336804,252,LM,0.9,0.224946022033691,norm,0.9
0.9007936507936508,3.3543195693612113,1.0003621574871135,0.24002859396528523,2.028720337757266,252,LM,0.9,0.152034044265747,norm,0.9
0.9126984126984127,3.350342563196368,1.0039437172571481,0.3135001789879576,2.0639230777871993,252,LM,0.9,0.146615982055664,norm,0.9
0.9047619047619048,3.3695493158845355,0.9863466477246756,0.32433568985438327,2.041287755833879,252,LM,0.9,0.173811912536621,norm,0.9
0.9206349206349206,3.3708713585713537,0.9848903307886256,0.27706199545602284,2.0429409395226354,252,LM,0.9,0.147248029708862,norm,0.9
0.9285714285714286,3.3620768185511096,0.9925245549472849,0.2762560425345423,2.0553029645079044,252,LM,0.9,0.16921591758728,norm,0.9
0.8888888888888888,3.266481677072783,1.0763922804048032,0.2788344542763542,2.0818588631716755,252,LM,0.9,0.208948135375977,norm,0.9
0.9087301587301587,3.336064910183695,1.0163559022345965,0.2846739115963554,2.042419349756978,252,LM,0.9,0.191646099090576,norm,0.9
0.9007936507936508,3.355634473736376,0.9986866336671321,0.2949612308953671,2.0146141954676833,252,LM,0.9,0.159300088882446,norm,0.9
0.9126984126984127,3.3381765870094964,1.0144933475671722,0.2840754260919105,1.9995703213497054,252,LM,0.9,0.18894100189209,norm,0.9
0.9047619047619048,3.3319123448366006,1.021164831583913,0.2272798381771569,2.0355730465504105,252,LM,0.9,0.167609930038452,norm,0.9
0.8611111111111112,3.257152313593441,1.0840791558095073,0.25352220414631604,2.057586330083616,252,LM,0.9,0.17599892616272,norm,0.9
0.8690476190476191,3.3045434836538274,1.0441775173328542,0.25941202919390194,2.0432252110285627,252,LM,0.9,0.16251802444458,norm,0.9
0.9285714285714286,3.382410643685169,0.9741812953025162,0.3276339313367593,2.0341622504714127,252,LM,0.9,0.150229215621948,norm,0.9
0.8809523809523809,3.291409914251966,1.0562676780002123,0.22395736601602056,2.0361763929108134,252,LM,0.9,0.148087024688721,norm,0.9
0.9285714285714286,3.3799032298516756,0.9765827920291409,0.3145944282230833,2.062792277820264,252,LM,0.9,0.155487060546875,norm,0.9
0.8928571428571429,3.300154204145305,1.048301536457605,0.28905818080398443,2.0302471200392236,252,LM,0.9,0.158830881118774,norm,0.9
0.8849206349206349,3.2824412538969616,1.0634297218631599,0.22832680332485913,2.0602782484762283,252,LM,0.9,0.146718978881836,norm,0.9
0.876984126984127,3.3043282274687513,1.0443104756670827,0.27677766627420974,2.044012343450798,252,LM,0.9,0.14800500869751,norm,0.9
0.9087301587301587,3.3581663302961697,0.9961866637411523,0.2698213524646705,2.0367193299643325,252,LM,0.9,0.160789012908936,norm,0.9
0.8809523809523809,3.3054994754087725,1.048622782301993,0.1508272906560353,2.0319069758227655,252,LM,0.9,0.147489070892334,norm,0.9
0.8650793650793651,3.2940355507808055,1.053719534751342,0.21560414905443362,2.047786836672663,252,LM,0.9,0.153840065002441,norm,0.9
0.8928571428571429,3.303248527707477,1.046778203512613,0.19851171634168713,2.0237860849016953,252,LM,0.9,0.16264796257019,norm,0.9
0.9047619047619048,3.347269847757725,1.0068652391058603,0.2783617770575006,2.0328699258372485,252,LM,0.9,0.14723014831543,norm,0.9
0.8849206349206349,3.334505236966599,1.0178786038933414,0.2637642150967162,2.033242163137082,252,LM,0.9,0.146389961242676,norm,0.9
0.9047619047619048,3.347457265795949,1.006204709453502,0.296013387579602,2.044573535154381,252,LM,0.9,0.16106104850769,norm,0.9
0.876984126984127,3.2936683380723824,1.0532820919164887,0.26172889368981955,2.056507828400855,252,LM,0.9,0.148588895797729,norm,0.9
0.9007936507936508,3.2971516097770572,1.050104914694408,0.23434628291291157,2.03058278253681,252,LM,0.9,0.149597883224487,norm,0.9
0.8928571428571429,3.31566942668451,1.034907912776428,0.29975930413195984,2.055393963608456,252,LM,0.9,0.166807889938354,norm,0.9
0.8928571428571429,3.3581600027476286,0.99649827773857,0.2979964389062951,2.019237538909814,252,LM,0.9,0.153428792953491,norm,0.9
0.9047619047619048,3.3606216087907734,0.9950024029661058,0.31678147423596825,2.067196681871972,252,LM,0.9,0.151158094406128,norm,0.9
0.9285714285714286,3.3677385304948837,0.9881739897927587,0.3285817765703698,2.063432924177053,252,LM,0.9,0.150462865829468,norm,0.9
0.9007936507936508,3.3517929383464256,1.0024554318957999,0.2948868260499983,2.0298412813407993,252,LM,0.9,0.159734010696411,norm,0.9
0.9126984126984127,3.3299031791722578,1.0248423200982124,0.35607728713117937,2.0334572170991216,252,LM,0.9,0.149611949920654,norm,0.9
0.9206349206349206,3.31593867025832,1.03405599258781,0.27492102792287254,2.035739255054636,252,LM,0.9,0.163340091705322,norm,0.9
0.876984126984127,3.289602258155757,1.0605141827683355,0.19907857600825174,2.0029392370199677,252,LM,0.9,0.195472955703735,norm,0.9
0.9126984126984127,3.3716932637277552,0.9843676008373785,0.32240505046449147,2.0313487707948084,252,LM,0.9,0.159916162490845,norm,0.9
0.9166666666666666,3.3377749955398084,1.0151254746510443,0.3048882769474327,2.0340947070084443,252,LM,0.9,0.160741090774536,norm,0.9
0.9206349206349206,3.3724672908690914,0.9864899333953007,0.3730404394730395,2.0351650091539204,252,LM,0.9,0.157977104187012,norm,0.9
0.9007936507936508,3.353461052591903,1.001059218114681,0.31486450768053315,2.0273760589994403,252,LM,0.9,0.147716045379639,norm,0.9
0.8968253968253969,3.338151352390487,1.0155022151320532,0.22711546749444425,2.0249620545766818,252,LM,0.9,0.190448999404907,norm,0.9
0.9007936507936508,3.3236418834461503,1.0277862091815018,0.23979882780240142,2.0643916367037227,252,LM,0.9,0.173099994659424,norm,0.9
0.9166666666666666,3.360432268941244,0.9943002047981668,0.29559485572108884,2.0190384609621295,252,LM,0.9,0.155472993850708,norm,0.9
0.8928571428571429,3.3420330182311417,1.011940864536888,0.3166512796581618,2.0238865371291936,252,LM,0.9,0.147706985473633,norm,0.9
0.8928571428571429,3.3018306601768197,1.0482443693681975,0.30414474840811945,2.051652063273263,252,LM,0.9,0.157149076461792,norm,0.9
0.9246031746031746,3.4138360542828106,0.9434850358512659,0.3010657689258644,2.0623161226116826,252,LM,0.9,0.15779185295105,norm,0.9
0.8968253968253969,3.3265528738994647,1.0247275324622211,0.25096165926728575,2.0377046258884515,252,LM,0.9,0.15537691116333,norm,0.9
0.8809523809523809,3.314864121986617,1.0351080087440379,0.24433126179023287,2.072807955587355,252,LM,0.9,0.155009031295776,norm,0.9
0.8611111111111112,3.229062601029462,1.1099632809128932,0.20059867026585795,2.0938565718316964,252,LM,0.9,0.158228158950806,norm,0.9
0.9246031746031746,3.362860697444964,0.9922126070991415,0.2709262135529913,2.030635253067069,252,LM,0.9,0.14789891242981,norm,0.9
0.7023809523809523,2.378919250332953,1.153940678547788,0.14806022081741052,2.0494762325058913,252,RF,0.9,0.457243919372559,norm,0.9
0.6904761904761905,2.4157098159983694,1.2504913996621196,0.10771417287513955,2.08433579333122,252,RF,0.9,0.464092016220093,norm,0.9
0.7182539682539683,2.433624150804173,1.236929937154558,0.12699039156376135,2.0218857327198902,252,RF,0.9,0.428766965866089,norm,0.9
0.6785714285714286,2.3324989713828037,1.2435738199975186,0.10513605943513256,2.0790457477758584,252,RF,0.9,0.722719192504883,norm,0.9
0.6666666666666666,2.4208823106764994,1.3159441464740143,0.10654854789276987,2.0569258311160232,252,RF,0.9,0.452958822250366,norm,0.9
0.6706349206349206,2.367809631532334,1.2827518409514294,0.10913574107436581,2.040407160717538,252,RF,0.9,0.424427032470703,norm,0.9
0.7261904761904762,2.5176727974893267,1.172695123281821,0.15242572795096634,2.043457785984348,252,RF,0.9,0.424781084060669,norm,0.9
0.6825396825396826,2.3143363373610084,1.204147981066948,0.12459440269920301,2.074905319076684,252,RF,0.9,0.437880992889404,norm,0.9
0.75,2.5895248285401817,1.2322364900980802,0.1406455774005721,2.0603116852943306,252,RF,0.9,0.423243999481201,norm,0.9
0.5992063492063492,2.422609710331901,1.3229944032670373,0.0769030180892637,2.0289628972192153,252,RF,0.9,0.421873807907104,norm,0.9
0.7103174603174603,2.4282295244686227,1.216295244810254,0.1437435592807825,2.0700130724364696,252,RF,0.9,0.429538011550903,norm,0.9
0.6309523809523809,2.380695260124221,1.289705876248661,0.11189902300398709,1.9949199526181303,252,RF,0.9,0.424915075302124,norm,0.9
0.7261904761904762,2.4726070269487406,1.20172120358352,0.16003027389718497,2.0267147790206206,252,RF,0.9,0.419354200363159,norm,0.9
0.7222222222222222,2.5104480886906395,1.184568876880908,0.13152534519121592,2.0740933482221324,252,RF,0.9,0.419321060180664,norm,0.9
0.7182539682539683,2.4404739186006785,1.2194148289261828,0.13347400478278254,2.0159945830559924,252,RF,0.9,0.430094957351685,norm,0.9
0.7142857142857143,2.5061415908127005,1.2333859889710412,0.15958680386185253,2.0445021584649283,252,RF,0.9,0.703514099121094,norm,0.9
0.6587301587301587,2.3857145773989568,1.2721100539912338,0.11258957590738883,2.0329538986048594,252,RF,0.9,0.425417184829712,norm,0.9
0.6904761904761905,2.3833537906423676,1.2238061136421499,0.1430132972211158,2.0344144981419565,252,RF,0.9,0.415262937545776,norm,0.9
0.7142857142857143,2.548768316017033,1.218800336650667,0.15173103866983187,2.0156700517348063,252,RF,0.9,0.432337045669556,norm,0.9
0.6666666666666666,2.378612980184331,1.1448680736148724,0.09881951942073358,2.035480339138328,252,RF,0.9,0.433890104293823,norm,0.9
0.6825396825396826,2.448500535356058,1.2158005007466022,0.17320314129444753,2.021732170364008,252,RF,0.9,0.424104928970337,norm,0.9
0.6984126984126984,2.408245107308784,1.2578339007001398,0.11623914826364763,2.044683213056776,252,RF,0.9,0.42101788520813,norm,0.9
0.6865079365079365,2.398262574711882,1.2420833636005004,0.10561070075514738,2.089722535735757,252,RF,0.9,0.434875965118408,norm,0.9
0.6865079365079365,2.461085318835113,1.2173877626765575,0.14880147501795798,2.0654080845681313,252,RF,0.9,0.420514106750488,norm,0.9
0.7301587301587301,2.411214137171438,1.2093868950734956,0.10969588947699327,2.0201862312097414,252,RF,0.9,0.421818971633911,norm,0.9
0.6468253968253969,2.3708918238553114,1.2955909284853921,0.07325376737972322,1.9664201977847147,252,RF,0.9,0.43123197555542,norm,0.9
0.6428571428571429,2.335794400440966,1.279948713521825,0.09210639838845465,2.0479773963681565,252,RF,0.9,0.677092790603638,norm,0.9
0.7222222222222222,2.502153221367084,1.1293232300234164,0.18201877617315407,2.0638747683194674,252,RF,0.9,0.455335855484009,norm,0.9
0.6904761904761905,2.4670375967141935,1.165118445262489,0.18884608640758493,2.0474615594890704,252,RF,0.9,0.414910078048706,norm,0.9
0.6468253968253969,2.3350224050130306,1.2083731645516174,0.13179097715907573,2.0535868157043002,252,RF,0.9,0.423566102981567,norm,0.9
0.6825396825396826,2.4556585676925384,1.2594249613416906,0.11116265672352903,2.0355925743921026,252,RF,0.9,0.658854007720947,norm,0.9
0.7341269841269841,2.3548577021482213,1.2055678081960208,0.15719483996888753,2.0573779375191372,252,RF,0.9,0.424919128417969,norm,0.9
0.6865079365079365,2.423858951444517,1.3270161665073865,0.08755385851556916,2.0566389308024906,252,RF,0.9,0.412550926208496,norm,0.9
0.7261904761904762,2.42927731318974,1.2462177190468435,0.15798006231633133,2.037524738874334,252,RF,0.9,0.432796001434326,norm,0.9
0.7380952380952381,2.4430809739738595,1.2046793452730022,0.16567227235824913,2.060971822317283,252,RF,0.9,0.418606996536255,norm,0.9
0.7182539682539683,2.533698180707382,1.1650278726428633,0.14628844593559628,2.0311461236180346,252,RF,0.9,0.418936967849731,norm,0.9
0.6428571428571429,2.3614428674307564,1.32440992519137,0.11418807177440748,2.076751122659449,252,RF,0.9,0.425112009048462,norm,0.9
0.6865079365079365,2.4482834038361165,1.2600173613465946,0.12988813940599575,2.0288128478965612,252,RF,0.9,0.421021938323975,norm,0.9
